1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000
1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000
1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000
1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000
1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000
1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000
1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000
1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000
1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000
1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,1,1.5,2,2.5,3,3.6,4,4.8,5,5.4,6,6.7,7,7.4,8,8.4,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,95,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000
